client_id,cutoff_date,target_next_recurring_merchant,llm_confidence
U005854,2026-01-01,cloud,0.85
U005855,2026-01-01,music,0.75
U005856,2026-01-01,music,0.85
U005857,2026-01-01,insurance,0.9
U005858,2026-01-01,streaming,0.75
U005859,2026-01-01,mobile,0.85
U005860,2026-01-01,software,0.85
U005861,2026-01-01,none,0.9
U005862,2026-01-01,none,0.9
U005863,2026-01-01,cloud,0.9
U005864,2026-01-01,music,0.75
U005865,2026-01-01,cloud,0.75
U005866,2026-01-01,cloud,0.75
U005867,2026-01-01,insurance,0.85
U005868,2026-01-01,none,0.9
U005869,2026-01-01,music,0.75
U005870,2026-01-01,music,0.85
U005871,2026-01-01,gym,0.75
U005872,2026-01-01,none,0.9
U005873,2026-01-01,mobile,0.85
U005874,2026-01-01,cloud,0.85
U005875,2026-01-01,streaming,0.85
U005876,2026-01-01,streaming,0.85
U005877,2026-01-01,insurance,0.85
U005878,2026-01-01,mobile,0.85
U005879,2026-01-01,software,0.85
U005880,2026-01-01,insurance,0.9
U005881,2026-01-01,music,0.7000000000000001
U005882,2026-01-01,gym,0.85
U005883,2026-01-01,streaming,0.75
U005884,2026-01-01,gym,0.85
U005885,2026-01-01,streaming,0.85
U005886,2026-01-01,cloud,0.85
U005887,2026-01-01,cloud,0.75
U005888,2026-01-01,gym,0.85
U005889,2026-01-01,cloud,0.75
U005890,2026-01-01,mobile,0.85
U005891,2026-01-01,software,0.75
U005892,2026-01-01,software,0.75
U005893,2026-01-01,mobile,0.75
U005894,2026-01-01,mobile,0.85
U005895,2026-01-01,music,0.85
U005896,2026-01-01,gym,0.75
U005897,2026-01-01,none,0.9
U005898,2026-01-01,music,0.85
U005899,2026-01-01,none,0.8
U005900,2026-01-01,none,0.9
U005901,2026-01-01,software,0.85
U005902,2026-01-01,mobile,0.75
U005903,2026-01-01,gym,0.85
U005904,2026-01-01,insurance,0.85
U005905,2026-01-01,software,0.75
U005906,2026-01-01,software,0.85
U005907,2026-01-01,software,0.85
U005908,2026-01-01,insurance,0.85
U005909,2026-01-01,none,0.9
U005910,2026-01-01,software,0.85
U005911,2026-01-01,cloud,0.85
U005912,2026-01-01,gym,0.75
U005913,2026-01-01,software,0.85
U005914,2026-01-01,streaming,0.85
U005915,2026-01-01,cloud,0.85
U005916,2026-01-01,software,0.75
U005917,2026-01-01,mobile,0.85
U005918,2026-01-01,software,0.85
U005919,2026-01-01,music,0.85
U005920,2026-01-01,mobile,0.85
U005921,2026-01-01,gym,0.7000000000000001
U005922,2026-01-01,mobile,0.85
U005923,2026-01-01,software,0.7000000000000001
U005924,2026-01-01,mobile,0.85
U005925,2026-01-01,software,0.85
U005926,2026-01-01,gym,0.7000000000000001
U005927,2026-01-01,mobile,0.75
U005928,2026-01-01,insurance,0.85
U005929,2026-01-01,gym,0.85
U005930,2026-01-01,streaming,0.85
U005931,2026-01-01,mobile,0.85
U005932,2026-01-01,cloud,0.85
U005933,2026-01-01,insurance,0.85
U005934,2026-01-01,music,0.85
U005935,2026-01-01,mobile,0.85
U005936,2026-01-01,cloud,0.75
U005937,2026-01-01,cloud,0.6900000000000001
U005938,2026-01-01,software,0.85
U005939,2026-01-01,software,0.75
U005940,2026-01-01,gym,0.85
U005941,2026-01-01,none,0.7000000000000001
U005942,2026-01-01,cloud,0.85
U005943,2026-01-01,gym,0.7000000000000001
U005944,2026-01-01,gym,0.85
U005945,2026-01-01,gym,0.85
U005946,2026-01-01,gym,0.85
U005947,2026-01-01,gym,0.75
U005948,2026-01-01,gym,0.75
U005949,2026-01-01,insurance,0.9
U005950,2026-01-01,gym,0.85
U005951,2026-01-01,software,0.85
U005952,2026-01-01,music,0.85
U005953,2026-01-01,streaming,0.85
U005954,2026-01-01,music,0.85
U005955,2026-01-01,gym,0.85
U005956,2026-01-01,mobile,0.85
U005957,2026-01-01,mobile,0.85
U005958,2026-01-01,mobile,0.85
U005959,2026-01-01,software,0.85
U005960,2026-01-01,cloud,0.85
U005961,2026-01-01,software,0.85
U005962,2026-01-01,streaming,0.85
U005963,2026-01-01,gym,0.85
U005964,2026-01-01,gym,0.85
U005965,2026-01-01,insurance,0.85
U005966,2026-01-01,music,0.66
U005967,2026-01-01,music,0.85
U005968,2026-01-01,streaming,0.85
U005969,2026-01-01,gym,0.85
U005970,2026-01-01,mobile,0.7000000000000001
U005971,2026-01-01,software,0.7000000000000001
U005972,2026-01-01,none,0.9
U005973,2026-01-01,gym,0.85
U005974,2026-01-01,none,0.8
U005975,2026-01-01,streaming,0.75
U005976,2026-01-01,mobile,0.75
U005977,2026-01-01,insurance,0.85
U005978,2026-01-01,none,0.85
U005979,2026-01-01,gym,0.9
U005980,2026-01-01,none,0.9
U005981,2026-01-01,mobile,0.7000000000000001
U005982,2026-01-01,software,0.75
U005983,2026-01-01,gym,0.85
U005984,2026-01-01,insurance,0.85
U005985,2026-01-01,cloud,0.85
U005986,2026-01-01,software,0.85
U005987,2026-01-01,none,0.7000000000000001
U005988,2026-01-01,none,0.9
U005989,2026-01-01,none,0.9
U005990,2026-01-01,insurance,0.75
U005991,2026-01-01,gym,0.75
U005992,2026-01-01,cloud,0.85
U005993,2026-01-01,mobile,0.85
U005994,2026-01-01,streaming,0.85
U005995,2026-01-01,insurance,0.85
U005996,2026-01-01,gym,0.85
U005997,2026-01-01,cloud,0.75
U005998,2026-01-01,insurance,0.85
U005999,2026-01-01,none,0.9
U006000,2026-01-01,streaming,0.85
U006001,2026-01-01,none,0.7000000000000001
U006002,2026-01-01,insurance,0.85
U006003,2026-01-01,cloud,0.85
U006004,2026-01-01,cloud,0.85
U006005,2026-01-01,music,0.85
U006006,2026-01-01,streaming,0.85
U006007,2026-01-01,insurance,0.75
U006008,2026-01-01,none,0.9
U006009,2026-01-01,streaming,0.85
U006010,2026-01-01,cloud,0.75
U006011,2026-01-01,insurance,0.85
U006012,2026-01-01,software,0.85
U006013,2026-01-01,cloud,0.85
U006014,2026-01-01,none,0.7000000000000001
U006015,2026-01-01,streaming,0.9
U006016,2026-01-01,streaming,0.85
U006017,2026-01-01,gym,0.85
U006018,2026-01-01,cloud,0.85
U006019,2026-01-01,music,0.85
U006020,2026-01-01,gym,0.85
U006021,2026-01-01,music,0.85
U006022,2026-01-01,cloud,0.85
U006023,2026-01-01,streaming,0.85
U006024,2026-01-01,software,0.75
U006025,2026-01-01,insurance,0.7000000000000001
U006026,2026-01-01,music,0.7000000000000001
U006027,2026-01-01,mobile,0.75
U006028,2026-01-01,music,0.75
U006029,2026-01-01,streaming,0.85
U006030,2026-01-01,gym,0.7000000000000001
U006031,2026-01-01,cloud,0.85
U006032,2026-01-01,gym,0.75
U006033,2026-01-01,cloud,0.75
U006034,2026-01-01,insurance,0.85
U006035,2026-01-01,gym,0.85
U006036,2026-01-01,music,0.85
U006037,2026-01-01,software,0.85
U006038,2026-01-01,streaming,0.85
U006039,2026-01-01,mobile,0.85
U006040,2026-01-01,cloud,0.85
U006041,2026-01-01,none,0.9
U006042,2026-01-01,music,0.85
U006043,2026-01-01,insurance,0.85
U006044,2026-01-01,software,0.7000000000000001
U006045,2026-01-01,streaming,0.85
U006046,2026-01-01,gym,0.7000000000000001
U006047,2026-01-01,none,0.9
U006048,2026-01-01,cloud,0.85
U006049,2026-01-01,gym,0.85
U006050,2026-01-01,insurance,0.85
U006051,2026-01-01,none,0.9
U006052,2026-01-01,mobile,0.7000000000000001
U006053,2026-01-01,none,0.9
U006054,2026-01-01,mobile,0.85
U006055,2026-01-01,gym,0.85
U006056,2026-01-01,insurance,0.85
U006057,2026-01-01,streaming,0.85
U006058,2026-01-01,gym,0.85
U006059,2026-01-01,insurance,0.85
U006060,2026-01-01,mobile,0.85
U006061,2026-01-01,none,0.9
U006062,2026-01-01,music,0.85
U006063,2026-01-01,gym,0.85
U006064,2026-01-01,insurance,0.75
U006065,2026-01-01,none,0.7000000000000001
U006066,2026-01-01,gym,0.9
U006067,2026-01-01,software,0.85
U006068,2026-01-01,insurance,0.85
U006069,2026-01-01,mobile,0.85
U006070,2026-01-01,none,0.9
U006071,2026-01-01,music,0.85
U006072,2026-01-01,software,0.85
U006073,2026-01-01,cloud,0.75
U006074,2026-01-01,music,0.85
U006075,2026-01-01,cloud,0.85
U006076,2026-01-01,streaming,0.85
U006077,2026-01-01,software,0.85
U006078,2026-01-01,cloud,0.85
U006079,2026-01-01,software,0.7000000000000001
U006080,2026-01-01,none,0.9
U006081,2026-01-01,software,0.85
U006082,2026-01-01,streaming,0.85
U006083,2026-01-01,insurance,0.85
U006084,2026-01-01,insurance,0.9
U006085,2026-01-01,cloud,0.85
U006086,2026-01-01,mobile,0.85
U006087,2026-01-01,music,0.85
U006088,2026-01-01,music,0.7000000000000001
U006089,2026-01-01,insurance,0.75
U006090,2026-01-01,gym,0.85
U006091,2026-01-01,gym,0.7000000000000001
U006092,2026-01-01,gym,0.75
U006093,2026-01-01,insurance,0.85
U006094,2026-01-01,cloud,0.85
U006095,2026-01-01,music,0.75
U006096,2026-01-01,software,0.85
U006097,2026-01-01,software,0.85
U006098,2026-01-01,cloud,0.85
U006099,2026-01-01,insurance,0.85
U006100,2026-01-01,cloud,0.85
U006101,2026-01-01,insurance,0.75
U006102,2026-01-01,streaming,0.85
U006103,2026-01-01,cloud,0.85
U006104,2026-01-01,music,0.85
U006105,2026-01-01,insurance,0.73
U006106,2026-01-01,insurance,0.75
U006107,2026-01-01,mobile,0.85
U006108,2026-01-01,none,0.9
U006109,2026-01-01,cloud,0.85
U006110,2026-01-01,streaming,0.85
U006111,2026-01-01,mobile,0.85
U006112,2026-01-01,cloud,0.85
U006113,2026-01-01,software,0.85
U006114,2026-01-01,streaming,0.75
U006115,2026-01-01,mobile,0.76
U006116,2026-01-01,cloud,0.8
U006117,2026-01-01,mobile,0.85
U006118,2026-01-01,gym,0.85
U006119,2026-01-01,software,0.85
U006120,2026-01-01,none,0.7000000000000001
U006121,2026-01-01,streaming,0.85
U006122,2026-01-01,mobile,0.85
U006123,2026-01-01,cloud,0.85
U006124,2026-01-01,none,0.6000000000000001
U006125,2026-01-01,streaming,0.85
U006126,2026-01-01,none,0.9
U006127,2026-01-01,cloud,0.75
U006128,2026-01-01,cloud,0.75
U006129,2026-01-01,none,0.6000000000000001
U006130,2026-01-01,cloud,0.85
U006131,2026-01-01,insurance,0.85
U006132,2026-01-01,insurance,0.85
U006133,2026-01-01,software,0.75
U006134,2026-01-01,none,0.7000000000000001
U006135,2026-01-01,software,0.75
U006136,2026-01-01,cloud,0.85
U006137,2026-01-01,mobile,0.85
U006138,2026-01-01,gym,0.9
U006139,2026-01-01,insurance,0.85
U006140,2026-01-01,cloud,0.75
U006141,2026-01-01,streaming,0.85
U006142,2026-01-01,software,0.85
U006143,2026-01-01,mobile,0.75
U006144,2026-01-01,insurance,0.85
U006145,2026-01-01,insurance,0.85
U006146,2026-01-01,streaming,0.85
U006147,2026-01-01,cloud,0.85
U006148,2026-01-01,software,0.85
U006149,2026-01-01,software,0.85
U006150,2026-01-01,insurance,0.85
U006151,2026-01-01,software,0.85
U006152,2026-01-01,music,0.62
U006153,2026-01-01,software,0.64
U006154,2026-01-01,gym,0.58
U006155,2026-01-01,insurance,0.76
U006156,2026-01-01,insurance,0.68
U006157,2026-01-01,software,0.5700000000000001
U006158,2026-01-01,music,0.78
U006159,2026-01-01,mobile,0.76
U006160,2026-01-01,streaming,0.78
U006161,2026-01-01,gym,0.59
U006162,2026-01-01,software,0.9400000000000001
U006163,2026-01-01,streaming,0.72
U006164,2026-01-01,insurance,0.5700000000000001
U006165,2026-01-01,none,0.78
U006166,2026-01-01,streaming,0.8200000000000001
U006167,2026-01-01,cloud,0.76
U006168,2026-01-01,gym,0.68
U006169,2026-01-01,mobile,0.78
U006170,2026-01-01,software,0.72
U006171,2026-01-01,mobile,0.72
U006172,2026-01-01,gym,0.6900000000000001
U006173,2026-01-01,music,0.76
U006174,2026-01-01,insurance,0.75
U006175,2026-01-01,mobile,0.56
U006176,2026-01-01,mobile,0.62
U006177,2026-01-01,software,0.67
U006178,2026-01-01,mobile,0.52
U006179,2026-01-01,music,0.88
U006180,2026-01-01,music,0.78
U006181,2026-01-01,streaming,0.5700000000000001
U006182,2026-01-01,cloud,0.53
U006183,2026-01-01,gym,0.48
U006184,2026-01-01,cloud,0.51
U006185,2026-01-01,mobile,0.56
U006186,2026-01-01,mobile,0.8200000000000001
U006187,2026-01-01,cloud,0.62
U006188,2026-01-01,music,0.56
U006189,2026-01-01,none,0.68
U006190,2026-01-01,music,0.5700000000000001
U006191,2026-01-01,mobile,0.78
U006192,2026-01-01,none,0.66
U006193,2026-01-01,mobile,0.72
U006194,2026-01-01,insurance,0.66
U006195,2026-01-01,music,0.74
U006196,2026-01-01,cloud,0.76
U006197,2026-01-01,music,0.8200000000000001
U006198,2026-01-01,cloud,0.56
U006199,2026-01-01,streaming,0.73
U006200,2026-01-01,music,0.62
U006201,2026-01-01,none,0.56
U006202,2026-01-01,cloud,0.63
U006203,2026-01-01,streaming,0.8200000000000001
U006204,2026-01-01,mobile,0.68
U006205,2026-01-01,mobile,0.58
U006206,2026-01-01,gym,0.65
U006207,2026-01-01,software,0.56
U006208,2026-01-01,insurance,0.56
U006209,2026-01-01,none,0.58
U006210,2026-01-01,software,0.62
U006211,2026-01-01,streaming,0.66
U006212,2026-01-01,mobile,0.62
U006213,2026-01-01,mobile,0.62
U006214,2026-01-01,music,0.58
U006215,2026-01-01,none,0.62
U006216,2026-01-01,software,0.78
U006217,2026-01-01,mobile,0.5700000000000001
U006218,2026-01-01,insurance,0.66
U006219,2026-01-01,music,0.87
U006220,2026-01-01,music,0.58
U006221,2026-01-01,insurance,0.55
U006222,2026-01-01,software,0.58
U006223,2026-01-01,cloud,0.8200000000000001
U006224,2026-01-01,none,0.55
U006225,2026-01-01,cloud,0.84
U006226,2026-01-01,streaming,0.78
U006227,2026-01-01,music,0.68
U006228,2026-01-01,insurance,0.85
U006229,2026-01-01,none,0.66
U006230,2026-01-01,insurance,0.58
U006231,2026-01-01,insurance,0.68
U006232,2026-01-01,none,0.61
U006233,2026-01-01,gym,0.72
U006234,2026-01-01,insurance,0.68
U006235,2026-01-01,gym,0.68
U006236,2026-01-01,mobile,0.5700000000000001
U006237,2026-01-01,none,0.65
U006238,2026-01-01,cloud,0.78
U006239,2026-01-01,mobile,0.78
U006240,2026-01-01,software,0.88
U006241,2026-01-01,software,0.64
U006242,2026-01-01,none,0.66
U006243,2026-01-01,gym,0.68
U006244,2026-01-01,none,0.5700000000000001
U006245,2026-01-01,gym,0.6900000000000001
U006246,2026-01-01,none,0.47000000000000003
U006247,2026-01-01,software,0.66
U006248,2026-01-01,gym,0.72
U006249,2026-01-01,none,0.66
U006250,2026-01-01,cloud,0.77
U006251,2026-01-01,insurance,0.72
U006252,2026-01-01,software,0.53
U006253,2026-01-01,streaming,0.65
U006254,2026-01-01,mobile,0.68
U006255,2026-01-01,software,0.76
U006256,2026-01-01,software,0.64
U006257,2026-01-01,streaming,0.59
U006258,2026-01-01,cloud,0.72
U006259,2026-01-01,streaming,0.52
U006260,2026-01-01,insurance,0.8200000000000001
U006261,2026-01-01,streaming,0.78
U006262,2026-01-01,cloud,0.72
U006263,2026-01-01,mobile,0.64
U006264,2026-01-01,software,0.62
U006265,2026-01-01,mobile,0.56
U006266,2026-01-01,gym,0.78
U006267,2026-01-01,streaming,0.8200000000000001
U006268,2026-01-01,software,0.5700000000000001
U006269,2026-01-01,gym,0.56
U006270,2026-01-01,none,0.5700000000000001
U006271,2026-01-01,music,0.56
U006272,2026-01-01,music,0.76
U006273,2026-01-01,insurance,0.58
U006274,2026-01-01,mobile,0.72
U006275,2026-01-01,software,0.62
U006276,2026-01-01,cloud,0.67
U006277,2026-01-01,gym,0.62
U006278,2026-01-01,insurance,0.8200000000000001
U006279,2026-01-01,none,0.53
U006280,2026-01-01,software,0.58
U006281,2026-01-01,streaming,0.72
U006282,2026-01-01,gym,0.72
U006283,2026-01-01,gym,0.46
U006284,2026-01-01,none,0.68
U006285,2026-01-01,music,0.78
U006286,2026-01-01,none,0.8200000000000001
U006287,2026-01-01,none,0.48
U006288,2026-01-01,software,0.56
U006289,2026-01-01,insurance,0.5700000000000001
U006290,2026-01-01,music,0.58
U006291,2026-01-01,mobile,0.88
U006292,2026-01-01,insurance,0.84
U006293,2026-01-01,insurance,0.72
U006294,2026-01-01,streaming,0.76
U006295,2026-01-01,cloud,0.68
U006296,2026-01-01,streaming,0.68
U006297,2026-01-01,music,0.56
U006298,2026-01-01,mobile,0.56
U006299,2026-01-01,software,0.64
U006300,2026-01-01,mobile,0.68
U006301,2026-01-01,streaming,0.72
U006302,2026-01-01,music,0.5700000000000001
U006303,2026-01-01,insurance,0.72
U006304,2026-01-01,software,0.64
U006305,2026-01-01,streaming,0.68
U006306,2026-01-01,gym,0.72
U006307,2026-01-01,mobile,0.8200000000000001
U006308,2026-01-01,insurance,0.78
U006309,2026-01-01,mobile,0.78
U006310,2026-01-01,insurance,0.8200000000000001
U006311,2026-01-01,music,0.86
U006312,2026-01-01,mobile,0.78
U006313,2026-01-01,cloud,0.68
U006314,2026-01-01,mobile,0.61
U006315,2026-01-01,streaming,0.56
U006316,2026-01-01,none,0.49
U006317,2026-01-01,gym,0.78
U006318,2026-01-01,insurance,0.76
U006319,2026-01-01,music,0.84
U006320,2026-01-01,music,0.68
U006321,2026-01-01,gym,0.5700000000000001
U006322,2026-01-01,cloud,0.68
U006323,2026-01-01,music,0.72
U006324,2026-01-01,music,0.78
U006325,2026-01-01,mobile,0.67
U006326,2026-01-01,software,0.91
U006327,2026-01-01,streaming,0.48
U006328,2026-01-01,music,0.6900000000000001
U006329,2026-01-01,none,0.58
U006330,2026-01-01,gym,0.5700000000000001
U006331,2026-01-01,mobile,0.56
U006332,2026-01-01,mobile,0.78
U006333,2026-01-01,mobile,0.76
U006334,2026-01-01,cloud,0.61
U006335,2026-01-01,streaming,0.8200000000000001
U006336,2026-01-01,music,0.62
U006337,2026-01-01,gym,0.72
U006338,2026-01-01,insurance,0.68
U006339,2026-01-01,none,0.72
U006340,2026-01-01,mobile,0.78
U006341,2026-01-01,streaming,0.65
U006342,2026-01-01,none,0.78
U006343,2026-01-01,insurance,0.6900000000000001
U006344,2026-01-01,mobile,0.65
U006345,2026-01-01,streaming,0.9400000000000001
U006346,2026-01-01,insurance,0.6000000000000001
U006347,2026-01-01,music,0.78
U006348,2026-01-01,cloud,0.68
U006349,2026-01-01,gym,0.62
U006350,2026-01-01,software,0.54
U006351,2026-01-01,gym,0.65
U006352,2026-01-01,insurance,0.63
U006353,2026-01-01,music,0.62
U006354,2026-01-01,none,0.78
U006355,2026-01-01,gym,0.9
U006356,2026-01-01,software,0.62
U006357,2026-01-01,cloud,0.66
U006358,2026-01-01,insurance,0.8200000000000001
U006359,2026-01-01,insurance,0.6900000000000001
U006360,2026-01-01,mobile,0.67
U006361,2026-01-01,mobile,0.77
U006362,2026-01-01,mobile,0.68
U006363,2026-01-01,music,0.5700000000000001
U006364,2026-01-01,music,0.67
U006365,2026-01-01,mobile,0.52
U006366,2026-01-01,insurance,0.76
U006367,2026-01-01,software,0.6900000000000001
U006368,2026-01-01,streaming,0.66
U006369,2026-01-01,gym,0.76
U006370,2026-01-01,software,0.68
U006371,2026-01-01,cloud,0.91
U006372,2026-01-01,insurance,0.64
U006373,2026-01-01,insurance,0.67
U006374,2026-01-01,gym,0.66
U006375,2026-01-01,mobile,0.8
U006376,2026-01-01,none,0.75
U006377,2026-01-01,cloud,0.72
U006378,2026-01-01,streaming,0.58
U006379,2026-01-01,cloud,0.74
U006380,2026-01-01,software,0.67
U006381,2026-01-01,mobile,0.67
U006382,2026-01-01,software,0.78
U006383,2026-01-01,music,0.62
U006384,2026-01-01,software,0.6900000000000001
U006385,2026-01-01,gym,0.66
U006386,2026-01-01,gym,0.55
U006387,2026-01-01,mobile,0.72
U006388,2026-01-01,music,0.88
U006389,2026-01-01,gym,0.68
U006390,2026-01-01,insurance,0.76
U006391,2026-01-01,none,0.5700000000000001
U006392,2026-01-01,none,0.8200000000000001
U006393,2026-01-01,cloud,0.8200000000000001
U006394,2026-01-01,music,0.66
U006395,2026-01-01,streaming,0.8200000000000001
U006396,2026-01-01,mobile,0.72
U006397,2026-01-01,software,0.59
U006398,2026-01-01,music,0.68
U006399,2026-01-01,gym,0.8200000000000001
U006400,2026-01-01,gym,0.72
U006401,2026-01-01,software,0.65
U006402,2026-01-01,cloud,0.63
U006403,2026-01-01,gym,0.6900000000000001
U006404,2026-01-01,none,0.62
U006405,2026-01-01,gym,0.72
U006406,2026-01-01,software,0.5700000000000001
U006407,2026-01-01,cloud,0.62
U006408,2026-01-01,cloud,0.68
U006409,2026-01-01,cloud,0.62
U006410,2026-01-01,streaming,0.79
U006411,2026-01-01,none,0.78
U006412,2026-01-01,gym,0.56
U006413,2026-01-01,gym,0.78
U006414,2026-01-01,mobile,0.76
U006415,2026-01-01,insurance,0.76
U006416,2026-01-01,streaming,0.38
U006417,2026-01-01,cloud,0.78
U006418,2026-01-01,mobile,0.56
U006419,2026-01-01,none,0.66
U006420,2026-01-01,cloud,0.62
U006421,2026-01-01,streaming,0.5700000000000001
U006422,2026-01-01,none,0.56
U006423,2026-01-01,streaming,0.68
U006424,2026-01-01,gym,0.59
U006425,2026-01-01,gym,0.68
U006426,2026-01-01,music,0.5700000000000001
U006427,2026-01-01,software,0.88
U006428,2026-01-01,music,0.66
U006429,2026-01-01,mobile,0.65
U006430,2026-01-01,music,0.39
U006431,2026-01-01,cloud,0.6900000000000001
U006432,2026-01-01,gym,0.72
U006433,2026-01-01,mobile,0.78
U006434,2026-01-01,mobile,0.66
U006435,2026-01-01,software,0.78
U006436,2026-01-01,none,0.76
U006437,2026-01-01,streaming,0.6900000000000001
U006438,2026-01-01,insurance,0.66
U006439,2026-01-01,none,0.73
U006440,2026-01-01,none,0.78
U006441,2026-01-01,software,0.72
U006442,2026-01-01,none,0.56
U006443,2026-01-01,mobile,0.56
U006444,2026-01-01,cloud,0.78
U006445,2026-01-01,software,0.5700000000000001
U006446,2026-01-01,music,0.67
U006447,2026-01-01,none,0.68
U006448,2026-01-01,gym,0.48
U006449,2026-01-01,mobile,0.78
U006450,2026-01-01,software,0.72
U006451,2026-01-01,gym,0.68
U006452,2026-01-01,music,0.67
U006453,2026-01-01,gym,0.67
U006454,2026-01-01,gym,0.79
U006455,2026-01-01,gym,0.84
U006456,2026-01-01,insurance,0.76
U006457,2026-01-01,software,0.59
U006458,2026-01-01,insurance,0.51
U006459,2026-01-01,streaming,0.78
U006460,2026-01-01,mobile,0.64
U006461,2026-01-01,streaming,0.78
U006462,2026-01-01,mobile,0.78
U006463,2026-01-01,streaming,0.78
U006464,2026-01-01,software,0.72
U006465,2026-01-01,music,0.78
U006466,2026-01-01,insurance,0.72
U006467,2026-01-01,insurance,0.56
U006468,2026-01-01,software,0.66
U006469,2026-01-01,gym,0.76
U006470,2026-01-01,software,0.58
U006471,2026-01-01,cloud,0.53
U006472,2026-01-01,software,0.48
U006473,2026-01-01,streaming,0.56
U006474,2026-01-01,music,0.75
U006475,2026-01-01,none,0.67
U006476,2026-01-01,none,0.58
U006477,2026-01-01,insurance,0.49
U006478,2026-01-01,gym,0.46
U006479,2026-01-01,software,0.6900000000000001
U006480,2026-01-01,mobile,0.62
U006481,2026-01-01,gym,0.59
U006482,2026-01-01,none,0.66
U006483,2026-01-01,insurance,0.66
U006484,2026-01-01,gym,0.72
U006485,2026-01-01,gym,0.56
U006486,2026-01-01,gym,0.68
U006487,2026-01-01,gym,0.66
U006488,2026-01-01,mobile,0.72
U006489,2026-01-01,gym,0.62
