client_id,cutoff_date,target_next_recurring_merchant,confidence,label_unsup,label_chatgpt,label_trainonly,conf_unsup,conf_chatgpt,conf_trainonly,n_sources_agree
U005651,2026-01-01,insurance,0.9998,insurance,insurance,insurance,0.5326,0.85,0.6576,3
U005652,2026-01-01,none,0.8525,none,mobile,none,0.5285,0.75,0.4263,2
U005653,2026-01-01,cloud,0.9999,cloud,cloud,cloud,0.3827,0.85,0.4614,3
U005654,2026-01-01,none,0.9872,none,none,none,0.7576,0.9,0.9892,3
U005655,2026-01-01,software,0.612,music,software,none,0.4637,0.85,0.5376,1
U005656,2026-01-01,music,0.9999,music,music,music,0.4633,0.75,0.8797,3
U005657,2026-01-01,music,0.9999,music,music,music,1.0,0.85,0.8747,3
U005658,2026-01-01,gym,0.4753,none,none,gym,0.5,0.9,0.2172,1
U005659,2026-01-01,music,0.9999,music,music,music,0.5426,0.85,0.5141,3
U005660,2026-01-01,cloud,0.9942,cloud,none,cloud,0.8686,0.9,0.78,2
U005661,2026-01-01,streaming,0.9962,gym,streaming,streaming,0.6639,0.85,0.7677,2
U005662,2026-01-01,cloud,0.9999,cloud,cloud,cloud,0.5,0.85,0.8543,3
U005663,2026-01-01,mobile,0.9997,mobile,mobile,mobile,0.5849,0.85,0.8964,3
U005664,2026-01-01,cloud,0.9999,cloud,cloud,cloud,0.3555,0.75,0.6114,3
U005665,2026-01-01,none,0.8343,none,cloud,none,0.3848,0.85,0.4838,2
U005666,2026-01-01,none,0.4428,cloud,insurance,none,0.4143,0.75,0.4823,1
U005667,2026-01-01,insurance,0.7467,none,music,insurance,0.2805,0.7000000000000001,0.3943,1
U005668,2026-01-01,insurance,0.9998,insurance,insurance,insurance,1.0,0.75,0.6351,3
U005669,2026-01-01,music,0.9999,music,music,music,0.6736,0.75,0.6893,3
U005670,2026-01-01,insurance,0.9998,insurance,insurance,insurance,0.6847,0.9,0.6667,3
U005671,2026-01-01,software,0.8547,software,software,cloud,0.4811,0.75,0.5326,2
U005672,2026-01-01,streaming,0.9998,streaming,streaming,streaming,0.5596,0.75,0.519,3
U005673,2026-01-01,none,0.9872,none,none,none,0.7576,0.9,0.9981,3
U005674,2026-01-01,software,0.9996,software,software,software,0.6787,0.85,0.8969,3
U005675,2026-01-01,gym,0.988,streaming,gym,gym,0.5774,0.85,0.8747,2
U005676,2026-01-01,music,0.9943,insurance,music,music,0.2859,0.85,0.6273,2
U005677,2026-01-01,software,0.9951,streaming,software,software,0.3229,0.85,0.4092,2
U005678,2026-01-01,mobile,0.9997,mobile,mobile,mobile,1.0,0.75,0.7539,3
U005679,2026-01-01,mobile,0.989,insurance,mobile,mobile,0.5,0.9,0.8918,2
U005680,2026-01-01,insurance,0.9998,insurance,insurance,insurance,0.3655,0.85,0.6358,3
U005681,2026-01-01,streaming,0.961,streaming,mobile,streaming,0.3096,0.85,0.4567,2
U005682,2026-01-01,mobile,0.9877,cloud,mobile,mobile,0.5344,0.85,0.5062,2
U005683,2026-01-01,none,0.9872,none,none,none,1.0,0.8,0.9634,3
U005684,2026-01-01,gym,0.9996,gym,gym,gym,0.75,0.85,0.772,3
U005685,2026-01-01,software,0.9951,streaming,software,software,0.3784,0.85,0.5078,2
U005686,2026-01-01,mobile,0.9997,mobile,mobile,mobile,0.258,0.85,0.4056,3
U005687,2026-01-01,gym,0.9661,gym,none,gym,0.75,0.9,0.6989,2
U005688,2026-01-01,mobile,0.9997,mobile,mobile,mobile,0.7537,0.85,0.7955,3
U005689,2026-01-01,none,0.9872,none,none,none,1.0,0.85,0.9977,3
U005690,2026-01-01,none,0.9872,none,none,none,0.7576,0.9,0.9568,3
U005691,2026-01-01,mobile,0.9948,none,mobile,mobile,0.3237,0.85,0.5614,2
U005692,2026-01-01,software,0.7475,none,mobile,software,0.3964,0.7000000000000001,0.4862,1
U005693,2026-01-01,software,0.9951,streaming,software,software,0.5396,0.85,0.6867,2
U005694,2026-01-01,streaming,0.9965,none,streaming,streaming,1.0,0.9,0.8479,2
U005695,2026-01-01,music,0.9999,music,music,music,0.363,0.75,0.887,3
U005696,2026-01-01,none,0.8193,none,gym,none,0.453,0.85,0.9753,2
U005697,2026-01-01,mobile,0.9877,cloud,mobile,mobile,0.4926,0.85,0.6286,2
U005698,2026-01-01,none,0.9872,none,none,none,0.4217,0.8,0.9974,3
U005699,2026-01-01,streaming,0.9833,streaming,none,streaming,0.75,0.7000000000000001,0.8876,2
U005700,2026-01-01,software,0.9973,none,software,software,0.257,0.85,0.5578,2
U005701,2026-01-01,music,0.9999,music,music,music,0.5714,0.85,0.8511,3
U005702,2026-01-01,insurance,0.9365,insurance,insurance,none,0.3546,0.85,0.8806,2
U005703,2026-01-01,cloud,0.9999,cloud,cloud,cloud,0.8495,0.85,0.5939,3
U005704,2026-01-01,music,0.9999,music,music,music,0.6262,0.85,0.7325,3
U005705,2026-01-01,cloud,0.6232,none,streaming,cloud,0.5649,0.75,0.4717,1
U005706,2026-01-01,none,0.8525,none,mobile,none,0.6804,0.75,0.5058,2
U005707,2026-01-01,software,0.9937,music,software,software,0.3116,0.85,0.6829,2
U005708,2026-01-01,streaming,0.9471,streaming,streaming,music,0.3893,0.7000000000000001,0.5767,2
U005709,2026-01-01,cloud,0.9948,software,cloud,cloud,0.396,0.75,0.457,2
U005710,2026-01-01,streaming,0.9998,streaming,streaming,streaming,0.5244,0.85,0.6908,3
U005711,2026-01-01,software,0.9996,software,software,software,0.6215,0.85,0.6429,3
U005712,2026-01-01,none,0.4327,insurance,gym,none,0.6346,0.7000000000000001,0.9215,1
U005713,2026-01-01,none,0.8525,none,mobile,none,0.3076,0.75,0.9737,2
U005714,2026-01-01,insurance,0.9365,insurance,insurance,none,0.4022,0.85,0.6014,2
U005715,2026-01-01,software,0.9973,none,software,software,0.3136,0.85,0.4087,2
U005716,2026-01-01,cloud,0.5161,software,insurance,cloud,0.3896,0.75,0.5565,1
U005717,2026-01-01,music,0.9952,none,music,music,0.2875,0.85,0.5924,2
U005718,2026-01-01,gym,0.9819,gym,cloud,gym,0.3368,0.85,0.471,2
U005719,2026-01-01,streaming,0.9955,cloud,streaming,streaming,0.3148,0.85,0.6648,2
U005720,2026-01-01,insurance,0.9998,insurance,insurance,insurance,0.3509,0.85,0.3671,3
U005721,2026-01-01,cloud,0.6232,none,streaming,cloud,0.3493,0.75,0.4281,1
U005722,2026-01-01,none,0.8193,none,gym,none,1.0,0.7000000000000001,0.9614,2
U005723,2026-01-01,software,0.8578,software,software,none,0.5714,0.7000000000000001,0.991,2
U005724,2026-01-01,none,0.9872,none,none,none,0.447,0.9,0.9985,3
U005725,2026-01-01,streaming,0.9998,streaming,streaming,streaming,0.4691,0.85,0.622,3
U005726,2026-01-01,none,0.8193,none,gym,none,0.4354,0.75,1.0,2
U005727,2026-01-01,insurance,0.9998,insurance,insurance,insurance,0.5587,0.85,0.6397,3
U005728,2026-01-01,software,0.9973,none,software,software,0.4986,0.75,0.3397,2
U005729,2026-01-01,none,0.8343,none,cloud,none,0.5941,0.85,0.9426,2
U005730,2026-01-01,none,0.9872,none,none,none,1.0,0.8,0.6897,3
U005731,2026-01-01,mobile,0.9756,mobile,gym,mobile,0.3275,0.75,0.4045,2
U005732,2026-01-01,gym,0.99,none,gym,gym,0.294,0.85,0.5021,2
U005733,2026-01-01,cloud,0.9999,cloud,cloud,cloud,0.8133,0.9,0.8031,3
U005734,2026-01-01,music,0.5922,streaming,music,none,0.344,0.7000000000000001,0.7693,1
U005735,2026-01-01,streaming,0.9998,streaming,streaming,streaming,0.75,0.85,0.9024,3
U005736,2026-01-01,mobile,0.9911,music,mobile,mobile,0.3107,0.75,0.4087,2
U005737,2026-01-01,none,0.9872,none,none,none,0.7576,0.9,0.9978,3
U005738,2026-01-01,mobile,0.9948,none,mobile,mobile,0.5846,0.7000000000000001,0.4698,2
U005739,2026-01-01,insurance,0.9365,insurance,insurance,none,0.4498,0.75,0.962,2
U005740,2026-01-01,none,0.9129,insurance,none,none,0.463,0.8,0.456,2
U005741,2026-01-01,insurance,0.9919,music,insurance,insurance,0.2012,0.85,0.3055,2
U005742,2026-01-01,music,0.9687,music,music,none,0.5714,0.85,0.5349,2
U005743,2026-01-01,cloud,0.9964,none,cloud,cloud,0.2841,0.75,0.3988,2
U005744,2026-01-01,gym,0.988,streaming,gym,gym,0.3777,0.85,0.6854,2
U005745,2026-01-01,cloud,0.4115,software,cloud,streaming,0.3411,0.75,0.5727,1
U005746,2026-01-01,software,0.7475,none,mobile,software,0.398,0.85,0.4939,1
U005747,2026-01-01,gym,0.9996,gym,gym,gym,1.0,0.85,0.8102,3
U005748,2026-01-01,mobile,0.989,insurance,mobile,mobile,0.5,0.9,0.8806,2
U005749,2026-01-01,cloud,0.9948,software,cloud,cloud,0.4176,0.85,0.5921,2
U005750,2026-01-01,none,0.9872,none,none,none,0.5703,0.9,1.0,3
U005751,2026-01-01,none,0.4678,mobile,gym,none,0.3277,0.7000000000000001,0.9732,1
U005752,2026-01-01,software,0.9937,music,software,software,0.3295,0.75,0.4644,2
U005753,2026-01-01,streaming,0.9998,streaming,streaming,streaming,0.5205,0.85,0.6104,3
U005754,2026-01-01,software,0.9996,software,software,software,0.598,0.85,0.542,3
U005755,2026-01-01,mobile,0.9997,mobile,mobile,mobile,0.3882,0.85,0.7329,3
U005756,2026-01-01,software,0.4402,insurance,gym,software,0.2918,0.7000000000000001,0.4936,1
U005757,2026-01-01,none,0.5602,insurance,cloud,none,0.4296,0.85,0.6209,1
U005758,2026-01-01,none,0.4975,cloud,software,none,0.5368,0.7000000000000001,0.9987,1
U005759,2026-01-01,none,0.9872,none,none,none,0.7576,0.9,0.9987,3
U005760,2026-01-01,cloud,0.8893,cloud,cloud,none,0.5,0.75,0.5156,2
U005761,2026-01-01,streaming,0.9949,music,streaming,streaming,0.3134,0.85,0.6138,2
U005762,2026-01-01,cloud,0.9999,cloud,cloud,cloud,0.4541,0.75,0.462,3
U005763,2026-01-01,music,0.9952,none,music,music,0.3224,0.85,0.3666,2
U005764,2026-01-01,gym,0.9996,gym,gym,gym,0.8195,0.85,0.6634,3
U005765,2026-01-01,none,0.8525,none,mobile,none,0.5501,0.85,0.3137,2
U005766,2026-01-01,insurance,0.9962,streaming,insurance,insurance,0.4471,0.85,0.5346,2
U005767,2026-01-01,gym,0.99,none,gym,gym,0.3161,0.85,0.4259,2
U005768,2026-01-01,software,0.9996,software,software,software,0.5048,0.85,0.5717,3
U005769,2026-01-01,gym,0.9996,gym,gym,gym,1.0,0.85,0.8571,3
U005770,2026-01-01,streaming,0.9475,streaming,streaming,none,0.3174,0.85,0.4664,2
U005771,2026-01-01,none,0.9872,none,none,none,0.5046,0.9,0.9994,3
U005772,2026-01-01,insurance,0.9934,mobile,insurance,insurance,0.3352,0.85,0.6228,2
U005773,2026-01-01,music,0.9999,music,music,music,0.6663,0.85,0.5655,3
U005774,2026-01-01,software,0.9904,insurance,software,software,0.3112,0.75,0.6873,2
U005775,2026-01-01,software,0.9973,none,software,software,0.3195,0.85,0.5175,2
U005776,2026-01-01,streaming,0.9949,music,streaming,streaming,0.3857,0.85,0.5238,2
U005777,2026-01-01,gym,0.9811,software,gym,gym,0.372,0.85,0.6725,2
U005778,2026-01-01,none,0.3814,streaming,gym,none,0.402,0.85,0.6018,1
U005779,2026-01-01,gym,0.99,none,gym,gym,0.389,0.85,0.5218,2
U005780,2026-01-01,mobile,0.9997,mobile,mobile,mobile,0.4193,0.85,0.9371,3
U005781,2026-01-01,software,0.8578,software,software,none,0.5714,0.75,0.7113,2
U005782,2026-01-01,software,0.795,none,none,software,1.0,0.9,0.5509,1
U005783,2026-01-01,cloud,0.5356,none,music,cloud,0.5463,0.85,0.4372,1
U005784,2026-01-01,cloud,0.8893,cloud,cloud,none,0.524,0.85,0.8165,2
U005785,2026-01-01,none,0.4682,mobile,software,none,0.3375,0.8,0.6299,1
U005786,2026-01-01,cloud,0.9999,cloud,cloud,cloud,0.466,0.75,0.6726,3
U005787,2026-01-01,gym,0.987,insurance,gym,gym,0.7754,0.75,0.4501,2
U005788,2026-01-01,mobile,0.9877,cloud,mobile,mobile,0.6041,0.85,0.7319,2
U005789,2026-01-01,streaming,0.9998,streaming,streaming,streaming,0.4101,0.85,0.6646,3
U005790,2026-01-01,streaming,0.9008,streaming,gym,streaming,0.5709,0.75,0.5115,2
U005791,2026-01-01,music,0.9999,music,music,music,0.4099,0.85,0.4588,3
U005792,2026-01-01,none,0.9872,none,none,none,0.7576,0.9,0.9351,3
U005793,2026-01-01,insurance,0.9998,insurance,insurance,insurance,0.3063,0.85,0.4381,3
U005794,2026-01-01,none,0.8193,none,gym,none,0.3059,0.75,0.9997,2
U005795,2026-01-01,streaming,0.9965,none,streaming,streaming,0.4747,0.85,0.8719,2
U005796,2026-01-01,music,0.9999,music,music,music,0.3929,0.85,0.6935,3
U005797,2026-01-01,software,0.9973,none,software,software,0.5152,0.85,0.3348,2
U005798,2026-01-01,none,0.4327,insurance,gym,none,0.331,0.7000000000000001,0.9008,1
U005799,2026-01-01,gym,0.987,insurance,gym,gym,0.3458,0.85,0.411,2
U005800,2026-01-01,insurance,0.9934,mobile,insurance,insurance,0.3108,0.85,0.676,2
U005801,2026-01-01,software,0.9973,none,software,software,0.3016,0.85,0.6558,2
U005802,2026-01-01,cloud,0.9946,streaming,cloud,cloud,0.2438,0.85,0.4647,2
U005803,2026-01-01,none,0.646,software,cloud,none,0.5055,0.75,0.9818,1
U005804,2026-01-01,mobile,0.9948,none,mobile,mobile,0.6498,0.85,0.8636,2
U005805,2026-01-01,cloud,0.9999,cloud,cloud,cloud,0.5462,0.9,0.6635,3
U005806,2026-01-01,streaming,0.9998,streaming,streaming,streaming,0.3524,0.85,0.5647,3
U005807,2026-01-01,insurance,0.9754,insurance,gym,insurance,0.3779,0.85,0.4691,2
U005808,2026-01-01,mobile,0.7029,streaming,gym,mobile,0.3431,0.7000000000000001,0.592,1
U005809,2026-01-01,insurance,0.9998,insurance,insurance,insurance,0.3535,0.85,0.6158,3
U005810,2026-01-01,mobile,0.9997,mobile,mobile,mobile,0.5362,0.9,0.8839,3
U005811,2026-01-01,software,0.5749,streaming,software,none,0.3952,0.75,0.4958,1
U005812,2026-01-01,insurance,0.9316,insurance,streaming,insurance,0.3008,0.7000000000000001,0.4996,2
U005813,2026-01-01,software,0.9973,none,software,software,0.3301,0.85,0.5717,2
U005814,2026-01-01,none,0.8343,none,cloud,none,0.388,0.75,0.9905,2
U005815,2026-01-01,software,0.9973,none,software,software,0.5882,0.85,0.6851,2
U005816,2026-01-01,software,0.9937,music,software,software,0.4133,0.85,0.7675,2
U005817,2026-01-01,software,0.815,software,software,music,0.3205,0.85,0.5581,2
U005818,2026-01-01,none,0.9872,none,none,none,0.7576,0.9,0.9626,3
U005819,2026-01-01,software,0.7475,none,mobile,software,0.7538,0.75,0.4021,1
U005820,2026-01-01,mobile,0.9997,mobile,mobile,mobile,0.4019,0.85,0.489,3
U005821,2026-01-01,none,0.9872,none,none,none,1.0,0.85,0.996,3
U005822,2026-01-01,gym,0.854,gym,software,gym,0.3241,0.85,0.4459,2
U005823,2026-01-01,none,0.6107,none,software,none,0.3281,0.85,0.6379,2
U005824,2026-01-01,software,0.9973,none,software,software,0.5,0.85,0.9035,2
U005825,2026-01-01,none,0.8525,none,mobile,none,0.2919,0.75,0.9987,2
U005826,2026-01-01,mobile,0.9997,mobile,mobile,mobile,0.3642,0.85,0.5011,3
U005827,2026-01-01,insurance,0.9962,streaming,insurance,insurance,0.4669,0.85,0.6919,2
U005828,2026-01-01,gym,0.9996,gym,gym,gym,1.0,0.85,0.8764,3
U005829,2026-01-01,mobile,0.7561,none,gym,mobile,0.3027,0.7000000000000001,0.5684,1
U005830,2026-01-01,music,0.9477,music,software,music,0.3536,0.85,0.3532,2
U005831,2026-01-01,music,0.9999,music,music,music,0.4048,0.85,0.6148,3
U005832,2026-01-01,none,0.9872,none,none,none,0.6166,0.9,0.9999,3
U005833,2026-01-01,insurance,0.9998,insurance,insurance,insurance,1.0,0.85,0.8804,3
U005834,2026-01-01,gym,0.9996,gym,gym,gym,0.3795,0.85,0.5905,3
U005835,2026-01-01,none,0.8343,none,cloud,none,0.5171,0.7000000000000001,0.9999,2
U005836,2026-01-01,gym,0.9891,cloud,gym,gym,0.5713,0.85,0.714,2
U005837,2026-01-01,none,0.9129,insurance,none,none,0.3188,0.7000000000000001,0.7236,2
U005838,2026-01-01,gym,0.99,none,gym,gym,0.3657,0.7000000000000001,0.5546,2
U005839,2026-01-01,cloud,0.9999,cloud,cloud,cloud,0.4491,0.85,0.8047,3
U005840,2026-01-01,mobile,0.9997,mobile,mobile,mobile,0.3825,0.85,0.5435,3
U005841,2026-01-01,none,0.4682,mobile,software,none,0.4137,0.85,0.8193,1
U005842,2026-01-01,insurance,0.9962,streaming,insurance,insurance,0.417,0.85,0.6201,2
U005843,2026-01-01,gym,0.99,none,gym,gym,0.3339,0.85,0.3286,2
U005844,2026-01-01,streaming,0.9949,music,streaming,streaming,0.3343,0.75,0.5961,2
U005845,2026-01-01,mobile,0.9997,mobile,mobile,mobile,1.0,0.85,0.8582,3
U005846,2026-01-01,music,0.9999,music,music,music,0.4033,0.85,0.7165,3
U005847,2026-01-01,mobile,0.9997,mobile,mobile,mobile,0.5559,0.85,0.7232,3
U005848,2026-01-01,streaming,0.9008,streaming,gym,streaming,0.5778,0.85,0.6359,2
U005849,2026-01-01,cloud,0.5356,none,music,cloud,0.3957,0.7000000000000001,0.3735,1
U005850,2026-01-01,none,0.646,software,cloud,none,0.4871,0.75,0.9964,1
U005851,2026-01-01,mobile,0.9892,streaming,mobile,mobile,0.3874,0.85,0.3599,2
U005852,2026-01-01,mobile,0.9997,mobile,mobile,mobile,0.6257,0.75,0.819,3
U005853,2026-01-01,cloud,0.9704,cloud,mobile,cloud,0.3291,0.85,0.5659,2
U005854,2026-01-01,none,0.8343,none,cloud,none,0.5679,0.85,0.9867,2
U005855,2026-01-01,cloud,0.9385,cloud,music,cloud,0.2589,0.75,0.6375,2
U005856,2026-01-01,music,0.9952,none,music,music,1.0,0.85,0.8845,2
U005857,2026-01-01,insurance,0.9998,insurance,insurance,insurance,0.6122,0.9,0.5973,3
U005858,2026-01-01,streaming,0.9998,streaming,streaming,streaming,0.2834,0.75,0.6482,3
U005859,2026-01-01,mobile,0.8801,mobile,mobile,cloud,0.3604,0.85,0.4393,2
U005860,2026-01-01,none,0.4957,insurance,software,none,0.4709,0.85,0.8634,1
U005861,2026-01-01,none,0.9872,none,none,none,0.7576,0.9,0.9713,3
U005862,2026-01-01,none,0.9872,none,none,none,0.8,0.9,0.9962,3
U005863,2026-01-01,cloud,0.9964,none,cloud,cloud,0.4083,0.9,0.5645,2
U005864,2026-01-01,music,0.9687,music,music,none,0.3126,0.75,0.9967,2
U005865,2026-01-01,software,0.5393,none,cloud,software,0.3649,0.75,0.3678,1
U005866,2026-01-01,none,0.8343,none,cloud,none,0.3598,0.75,0.9987,2
U005867,2026-01-01,insurance,0.9962,streaming,insurance,insurance,0.4455,0.85,0.6277,2
U005868,2026-01-01,none,0.9872,none,none,none,0.5523,0.9,0.6485,3
U005869,2026-01-01,none,0.7149,none,music,none,0.5168,0.75,0.9921,2
U005870,2026-01-01,music,0.991,cloud,music,music,0.3617,0.85,0.3818,2
U005871,2026-01-01,gym,0.99,none,gym,gym,0.4402,0.75,0.4088,2
U005872,2026-01-01,cloud,0.8435,none,none,cloud,0.2569,0.9,0.4843,1
U005873,2026-01-01,mobile,0.9948,none,mobile,mobile,0.5667,0.85,0.819,2
U005874,2026-01-01,cloud,0.9924,insurance,cloud,cloud,0.2459,0.85,0.33,2
U005875,2026-01-01,streaming,0.9965,none,streaming,streaming,1.0,0.85,0.9038,2
U005876,2026-01-01,none,0.666,none,streaming,none,0.5565,0.85,0.9978,2
U005877,2026-01-01,insurance,0.9998,insurance,insurance,insurance,0.3486,0.85,0.7062,3
U005878,2026-01-01,cloud,0.9704,cloud,mobile,cloud,0.3479,0.85,0.4906,2
U005879,2026-01-01,software,0.9973,none,software,software,1.0,0.85,0.8971,2
U005880,2026-01-01,insurance,0.9998,insurance,insurance,insurance,1.0,0.9,0.7052,3
U005881,2026-01-01,music,0.9687,music,music,none,0.2831,0.7000000000000001,0.9715,2
U005882,2026-01-01,software,0.7633,none,gym,software,0.4058,0.85,0.4108,1
U005883,2026-01-01,streaming,0.9998,streaming,streaming,streaming,0.3636,0.75,0.6048,3
U005884,2026-01-01,gym,0.4799,cloud,gym,streaming,0.3061,0.85,0.357,1
U005885,2026-01-01,none,0.666,none,streaming,none,0.4362,0.85,0.9922,2
U005886,2026-01-01,cloud,0.9946,streaming,cloud,cloud,0.337,0.85,0.3359,2
U005887,2026-01-01,insurance,0.969,insurance,cloud,insurance,0.393,0.75,0.3794,2
U005888,2026-01-01,gym,0.99,none,gym,gym,0.4184,0.85,0.6169,2
U005889,2026-01-01,none,0.646,software,cloud,none,0.4642,0.75,0.9392,1
U005890,2026-01-01,mobile,0.9997,mobile,mobile,mobile,0.5273,0.85,0.5418,3
U005891,2026-01-01,software,0.9996,software,software,software,0.2658,0.75,0.4567,3
U005892,2026-01-01,software,0.9904,insurance,software,software,0.3702,0.75,0.7537,2
U005893,2026-01-01,none,0.8525,none,mobile,none,0.5696,0.75,0.988,2
U005894,2026-01-01,mobile,0.9997,mobile,mobile,mobile,0.5281,0.85,0.8691,3
U005895,2026-01-01,music,0.9999,music,music,music,0.4326,0.85,0.8609,3
U005896,2026-01-01,gym,0.988,streaming,gym,gym,0.6046,0.75,0.5088,2
U005897,2026-01-01,none,0.9872,none,none,none,0.7576,0.9,0.9983,3
U005898,2026-01-01,music,0.9999,music,music,music,0.451,0.85,0.5012,3
U005899,2026-01-01,none,0.9431,software,none,none,0.6527,0.8,0.9857,2
U005900,2026-01-01,none,0.9872,none,none,none,0.5,0.9,0.9889,3
U005901,2026-01-01,software,0.9996,software,software,software,0.6516,0.85,0.5206,3
U005902,2026-01-01,gym,0.9484,gym,mobile,gym,0.3286,0.75,0.5697,2
U005903,2026-01-01,gym,0.987,insurance,gym,gym,0.2647,0.85,0.6233,2
U005904,2026-01-01,insurance,0.9977,none,insurance,insurance,0.4234,0.85,0.7639,2
U005905,2026-01-01,software,0.9973,none,software,software,0.3699,0.75,0.5407,2
U005906,2026-01-01,software,0.9973,none,software,software,0.5,0.85,0.7276,2
U005907,2026-01-01,software,0.9996,software,software,software,0.6091,0.85,0.5984,3
U005908,2026-01-01,insurance,0.9998,insurance,insurance,insurance,0.421,0.85,0.6097,3
U005909,2026-01-01,none,0.9872,none,none,none,0.7576,0.9,0.9802,3
U005910,2026-01-01,software,0.9973,none,software,software,0.3438,0.85,0.4802,2
U005911,2026-01-01,cloud,0.9956,music,cloud,cloud,0.4508,0.85,0.5957,2
U005912,2026-01-01,gym,0.9996,gym,gym,gym,0.7782,0.75,0.8226,3
U005913,2026-01-01,software,0.9996,software,software,software,0.8,0.85,0.8284,3
U005914,2026-01-01,streaming,0.995,insurance,streaming,streaming,0.3238,0.85,0.5668,2
U005915,2026-01-01,cloud,0.9964,none,cloud,cloud,0.4331,0.85,0.3846,2
U005916,2026-01-01,none,0.6107,none,software,none,0.4213,0.75,0.8277,2
U005917,2026-01-01,mobile,0.9948,none,mobile,mobile,0.5941,0.85,0.4097,2
U005918,2026-01-01,software,0.9973,none,software,software,0.6176,0.85,0.637,2
U005919,2026-01-01,music,0.9999,music,music,music,0.357,0.85,0.7246,3
U005920,2026-01-01,mobile,0.989,insurance,mobile,mobile,0.3251,0.85,0.6818,2
U005921,2026-01-01,none,0.4059,cloud,gym,none,0.6505,0.7000000000000001,0.4406,1
U005922,2026-01-01,none,0.5977,insurance,mobile,none,0.4477,0.85,0.9884,1
U005923,2026-01-01,mobile,0.9597,mobile,software,mobile,0.3634,0.7000000000000001,0.7414,2
U005924,2026-01-01,mobile,0.9877,cloud,mobile,mobile,0.3091,0.85,0.4543,2
U005925,2026-01-01,none,0.6107,none,software,none,0.5707,0.85,0.3863,2
U005926,2026-01-01,insurance,0.9754,insurance,gym,insurance,0.3907,0.7000000000000001,0.5547,2
U005927,2026-01-01,streaming,0.781,gym,mobile,streaming,0.4691,0.75,0.6136,1
U005928,2026-01-01,none,0.6112,none,insurance,none,0.7971,0.85,0.9928,2
U005929,2026-01-01,gym,0.99,none,gym,gym,0.4875,0.85,0.6933,2
U005930,2026-01-01,streaming,0.9965,none,streaming,streaming,0.5374,0.85,0.5156,2
U005931,2026-01-01,none,0.6893,gym,mobile,none,0.3076,0.85,0.9149,1
U005932,2026-01-01,cloud,0.9964,none,cloud,cloud,1.0,0.85,0.9102,2
U005933,2026-01-01,insurance,0.9998,insurance,insurance,insurance,0.4023,0.85,0.5636,3
U005934,2026-01-01,music,0.9973,software,music,music,0.3352,0.85,0.3885,2
U005935,2026-01-01,mobile,0.9948,none,mobile,mobile,0.3568,0.85,0.4203,2
U005936,2026-01-01,cloud,0.4832,music,cloud,none,0.29,0.75,0.8163,1
U005937,2026-01-01,cloud,0.9964,none,cloud,cloud,0.3909,0.6900000000000001,0.5477,2
